id,rolling_speed,elevation_speed,elevation_jerk,elevation,roll,elevation_acceleration,controller_input
1680,0.0051,0.7,0.0,-20,-0.005,0.2,10.0
1681,0.0046,-8.3,0.0,-20,0.011,0.1,-30.0
1682,-0.0031,-1.5,0.0,40,-0.014,-0.4,-50.0
1683,0.0012,-7.5,0.01,10,0.018000000000000002,0.0,-20.0
1684,0.0042,-6.3,-0.01,-10,0.006999999999999999,0.0,-20.0
1685,0.0094,4.6,0.01,0,0.002,0.0,20.0
1686,-0.0137,-1.1,0.01,-20,-0.006999999999999999,0.1,-10.0
1687,0.0048,0.2,0.01,-50,0.012,0.1,10.0
1688,0.0039,4.3,0.0,30,-0.013,0.0,10.0
1689,0.0033,-1.7,0.0,-60,-0.015,0.0,-10.0
1690,-0.0035,1.0,0.0,-30,0.01,0.2,20.0
1691,-0.0043,1.7,0.0,-30,-0.011,0.1,20.0
1692,0.008,-6.7,-0.02,-10,0.025,0.0,10.0
1693,-0.002,-9.5,-0.01,-30,0.015,0.1,-40.0
1694,-0.0011,11.7,0.0,-10,0.01,0.1,30.0
1695,0.0001,-3.2,0.0,70,0.028,-0.4,10.0
1696,0.0035,2.3,0.0,-10,-0.008,0.1,10.0
1697,-0.0053,-0.2,0.01,0,0.01,0.0,20.0
1698,0.0016,7.5,0.0,0,0.004,0.0,10.0
1699,-0.0038,1.7,0.0,-20,0.001,0.2,10.0
1700,-0.0011,5.3,0.0,-10,0.005,0.0,10.0
1701,0.0026,-5.9,0.0,-50,0.015,0.1,-20.0
1702,-0.0025,-4.7,0.0,-10,0.025,-0.2,-30.0
1703,-0.0087,2.2,0.01,30,0.004,-0.2,-10.0
1704,-0.0082,-1.4,0.0,-90,0.002,0.0,-30.0
1705,0.0025,-2.2,0.0,10,0.003,-0.4,-30.0
1706,-0.0007,-5.2,0.0,-10,0.008,-0.1,-20.0
1707,-0.0066,8.6,0.01,-40,0.004,0.1,-10.0
1708,0.0006,-6.1,0.01,-50,0.001,-0.2,-60.0
1709,-0.0014,-3.6,0.0,-20,0.01,0.0,-10.0
1710,-0.0017,-7.7,0.0,40,0.001,-0.3,-30.0
1711,-0.0066,-3.0,-0.01,-10,-0.031,0.1,-10.0
1712,0.0076,1.1,0.0,-50,0.021,0.2,20.0
1713,0.0041,2.0,0.0,30,-0.033,0.0,10.0
1714,0.0037,0.3,0.0,-90,0.013,0.3,10.0
1715,0.0066,5.9,0.0,0,0.01,0.0,20.0
1716,-0.0049,-2.4,0.0,-20,-0.013,-0.1,-20.0
1717,-0.0039,-6.5,0.0,-30,-0.012,-0.2,-20.0
1718,0.0082,2.5,0.0,-10,-0.006,-0.2,10.0
1719,0.0022,8.9,0.0,-20,0.001,0.1,10.0
1720,0.0029,-2.1,0.0,-10,-0.004,-0.1,-10.0
1721,-0.0055,-2.3,-0.01,-40,0.006999999999999999,0.1,20.0
1722,-0.0034,7.4,0.0,-10,0.012,0.0,20.0
1723,0.0016,-6.1,0.0,10,0.017,-0.3,-20.0
1724,0.0025,2.8,0.0,-20,-0.002,0.1,20.0
1725,0.0004,6.9,0.0,-50,0.016,0.4,30.0
1726,0.0043,0.8,0.0,0,-0.011,0.1,30.0
1727,0.0081,4.9,0.01,-30,-0.001,0.1,10.0
1728,-0.0025,2.1,0.0,30,-0.001,0.0,10.0
1729,-0.0039,3.4,0.02,-30,0.022,-0.2,-10.0
1730,0.0012,3.1,0.0,-50,-0.024,0.3,20.0
1731,0.0112,-3.2,0.02,-10,-0.004,-0.1,-10.0
1732,-0.0101,-11.7,0.0,-10,0.018000000000000002,0.0,-30.0
1733,-0.0011,-3.9,0.0,-10,-0.005,-0.1,-10.0
1734,-0.0054,-3.7,0.0,-40,0.016,-0.1,-10.0
1735,-0.0033,-1.8,0.0,-20,0.023,-0.1,10.0
1736,0.0024,8.2,0.0,-50,-0.01,0.2,30.0
1737,0.0016,-0.4,0.0,-10,0.016,-0.2,-20.0
1738,-0.0023,6.6,0.0,-10,-0.008,0.2,20.0
1739,0.0077,0.1,0.0,-10,-0.041,0.1,10.0
1740,0.0036,4.3,0.0,-20,-0.005,0.1,10.0
1741,-0.0062,-5.0,0.0,0,0.025,-0.1,-20.0
1742,0.0065,-3.2,0.0,-20,0.011,-0.1,10.0
1743,0.0038,-5.5,0.0,20,0.005,-0.4,-30.0
1744,-0.0017,-3.3,0.0,-10,0.018000000000000002,-0.1,-10.0
1745,-0.0073,-6.7,0.0,0,-0.004,0.0,-10.0
1746,0.0021,-5.6,0.0,-20,0.023,0.3,-20.0
1747,0.0056,-2.6,0.0,-40,-0.006999999999999999,0.1,10.0
1748,-0.0035,-4.2,0.0,-20,-0.012,-0.1,-60.0
1749,0.0013,5.2,0.0,-30,0.006999999999999999,0.1,20.0
1750,0.0037,-6.4,0.0,-20,0.013,0.0,-20.0
1751,0.0044,-3.5,0.0,-20,-0.004,-0.1,-10.0
1752,0.0028,-1.2,0.0,-40,-0.004,-0.1,-10.0
1753,-0.0007,-5.9,0.0,0,-0.024,0.1,-20.0
1754,0.0014,4.4,-0.01,-20,-0.014,0.3,10.0
1755,-0.0025,7.5,0.01,-10,-0.003,0.0,10.0
1756,0.0058,2.1,0.0,-10,-0.046,0.3,20.0
1757,-0.0053,-7.8,0.0,-30,-0.014,0.1,-10.0
1758,-0.0071,-3.7,0.0,0,-0.001,-0.1,-20.0
1759,-0.0066,-4.7,0.0,-30,0.003,0.0,-30.0
1760,-0.0063,0.4,0.0,40,0.002,-0.1,-10.0
1761,-0.0012,-1.8,0.0,-10,-0.019,-0.1,-30.0
1762,0.0019,7.5,0.01,0,0.021,0.1,50.0
1763,-0.0096,-0.5,0.0,0,0.037000000000000005,-0.2,-10.0
1764,-0.0045,-5.2,0.0,-30,-0.013,0.0,-10.0
1765,0.0065,4.7,-0.01,-20,-0.003,0.0,20.0
1766,0.0008,-4.2,-0.01,-10,0.014,-0.2,-20.0
1767,0.0075,4.2,0.0,30,0.001,0.1,20.0
1768,0.0031,2.9,0.0,-40,0.032,0.1,-10.0
1769,0.0072,2.2,0.0,0,0.032,-0.1,10.0
1770,0.006,-2.2,0.0,-20,0.013,-0.2,-20.0
1771,0.001,-7.1,-0.01,0,-0.002,0.0,-20.0
1772,-0.0091,1.0,0.02,-20,-0.035,0.0,10.0
1773,0.0036,6.7,0.0,-60,0.005,0.0,10.0
1774,-0.0018,-4.5,0.0,40,0.014,-0.3,-30.0
1775,0.0032,-0.7,0.0,-30,0.014,0.1,-30.0
1776,-0.005,-5.5,0.0,-20,0.024,0.1,10.0
1777,0.0031,6.0,0.0,-10,-0.017,0.1,40.0
1778,-0.0009,6.3,0.0,-10,-0.027000000000000003,0.2,-10.0
1779,0.0033,-3.0,-0.01,0,0.033,-0.2,-20.0
1780,-0.0011,-3.2,0.0,40,0.002,-0.3,-40.0
1781,0.0083,0.5,0.0,-50,-0.026,0.1,20.0
1782,-0.0034,2.2,0.0,-10,-0.008,0.1,30.0
1783,0.004,1.2,0.0,0,-0.006,0.1,10.0
1784,-0.0101,1.2,-0.01,-10,0.034,0.2,10.0
1785,-0.0052,-6.4,0.0,-30,0.004,0.1,-10.0
1786,0.0014,-3.5,0.0,10,0.01,-0.1,10.0
1787,0.0066,-0.2,0.0,-40,-0.026,0.0,-20.0
1788,0.0071,4.2,0.0,-40,0.018000000000000002,0.0,10.0
1789,-0.006,-3.4,0.0,-10,0.002,-0.1,-20.0
1790,-0.0031,-5.5,0.0,-40,0.001,0.0,-10.0
1791,-0.0061,-8.8,0.0,-20,0.001,0.1,-10.0
1792,-0.0047,-6.5,0.0,-60,0.011,0.1,-10.0
1793,0.012,1.3,0.01,-20,-0.003,-0.1,-60.0
1794,0.0048,-5.7,0.0,-40,0.009000000000000001,0.0,10.0
1795,0.0037,-2.7,-0.01,-30,-0.008,0.0,-50.0
1796,0.0055,8.6,0.0,-30,-0.01,0.2,20.0
1797,-0.0081,-8.7,0.0,-20,-0.016,0.2,-10.0
1798,0.0008,4.8,0.0,-30,-0.032,0.3,30.0
1799,0.0019,-0.5,0.0,-10,0.009000000000000001,-0.2,-10.0
1800,0.0063,7.6,0.0,0,0.002,0.0,10.0
1801,-0.0055,-4.3,0.0,-40,-0.013,0.1,-10.0
1802,0.0034,-3.9,0.0,40,-0.017,-0.1,-10.0
1803,0.0042,5.6,0.0,-20,0.016,0.1,20.0
1804,-0.0011,9.3,0.0,70,0.018000000000000002,-0.2,10.0
1805,-0.0006,-1.8,0.0,-10,0.016,-0.1,-20.0
1806,0.0046,-0.8,0.0,-20,-0.023,0.1,10.0
1807,-0.0158,-2.8,0.0,-10,0.019,0.0,20.0
1808,0.0011,1.0,0.0,-40,-0.006,-0.2,-30.0
1809,-0.0005,2.2,0.0,-10,-0.004,0.2,10.0
1810,-0.0079,-11.1,-0.01,-30,0.017,0.2,10.0
1811,0.01,-8.5,-0.01,20,0.006,-0.2,-10.0
1812,-0.0074,-4.0,0.0,-40,-0.001,0.0,-10.0
1813,-0.004,3.5,0.0,-20,-0.013,0.0,-10.0
1814,-0.0039,5.0,0.0,-10,-0.015,0.0,10.0
1815,-0.0011,-3.0,0.0,10,0.014,-0.3,-20.0
1816,-0.0016,-11.3,0.01,50,0.025,-0.2,-10.0
1817,0.0047,4.2,0.0,-10,-0.024,0.3,40.0
1818,-0.0051,-6.7,-0.02,0,0.002,0.0,-20.0
1819,-0.0086,1.1,0.0,-20,0.001,0.1,10.0
1820,0.0104,4.0,0.0,-20,0.013,0.0,30.0
1821,-0.0088,0.9,0.01,-10,0.006,-0.1,-10.0
1822,-0.0011,5.8,0.0,-10,-0.005,0.1,10.0
1823,0.0027,7.3,0.0,-40,-0.006,0.1,10.0
1824,-0.0083,0.9,0.01,-20,0.022,0.0,20.0
1825,0.0058,-3.0,0.0,0,0.023,-0.2,-20.0
1826,-0.0038,-4.5,0.0,10,-0.011,0.0,-30.0
1827,-0.0008,6.1,0.0,-40,-0.022,0.0,10.0
1828,-0.0115,4.0,0.0,-30,0.025,0.0,10.0
1829,0.0004,8.2,0.01,-10,0.004,0.0,20.0
1830,-0.0058,4.2,0.0,-20,0.005,0.1,10.0
1831,0.0082,-0.7,0.0,-10,-0.008,0.0,-10.0
1832,0.0092,2.0,0.0,-20,0.015,-0.2,-10.0
1833,0.0028,7.5,0.0,-30,0.022,-0.1,10.0
1834,-0.002,-7.5,0.0,20,0.013,-0.2,-10.0
1835,-0.0037,-5.3,0.0,10,-0.019,0.0,-20.0
1836,-0.0003,5.3,0.01,-10,0.013,0.0,-10.0
1837,0.0005,2.8,0.0,-50,-0.006999999999999999,0.2,10.0
1838,0.0074,4.5,0.0,-40,-0.002,0.2,20.0
1839,-0.001,-4.2,0.0,0,-0.01,-0.1,-20.0
1840,0.0022,8.7,0.01,0,-0.039,0.1,20.0
1841,-0.0033,4.2,-0.01,-50,-0.002,0.3,20.0
1842,0.005,-3.9,0.0,-10,0.0,-0.2,-20.0
1843,-0.0008,-4.9,0.0,10,0.018000000000000002,0.0,10.0
1844,-0.0084,-2.5,0.0,-10,0.017,-0.2,-30.0
1845,-0.0083,7.9,0.0,-20,0.013,0.0,10.0
1846,-0.0042,3.8,0.0,-10,0.015,0.2,10.0
1847,0.008,-1.9,-0.02,-50,-0.006,0.3,30.0
1848,-0.0007,-4.4,0.0,-20,-0.001,0.1,-10.0
1849,0.0074,1.1,0.0,-60,0.0,0.0,10.0
1850,0.0042,-2.7,0.0,-10,-0.011,0.1,-20.0
1851,0.0004,-11.2,0.0,-30,0.015,-0.1,-10.0
1852,-0.001,-4.3,0.0,-50,-0.016,-0.1,-20.0
1853,-0.0055,6.8,0.0,10,-0.023,0.0,20.0
1854,0.0011,5.5,0.0,30,0.018000000000000002,0.0,10.0
1855,0.0066,-1.2,0.0,-10,0.015,-0.1,-10.0
1856,-0.0027,8.5,0.0,-40,0.026,0.2,80.0
1857,0.0039,4.1,0.0,-20,-0.006999999999999999,0.0,10.0
1858,0.0016,-2.2,0.0,-10,0.006999999999999999,-0.2,-20.0
1859,-0.0059,1.2,0.0,-20,-0.004,0.0,10.0
1860,-0.0063,-3.0,0.0,10,0.022,-0.3,-20.0
1861,0.0036,8.4,0.01,-10,-0.008,0.0,40.0
1862,0.0036,7.1,0.0,10,-0.013,0.1,40.0
1863,-0.0051,-4.4,0.01,-40,-0.032,0.0,-10.0
1864,-0.0052,-2.6,0.0,-20,-0.012,-0.1,-20.0
1865,-0.0038,-1.0,0.0,0,-0.008,-0.3,-30.0
1866,-0.0056,-1.7,0.0,-40,0.006999999999999999,0.1,-10.0
1867,0.0004,-7.1,0.0,-30,0.0,-0.1,-20.0
1868,-0.0005,-6.0,-0.01,-30,-0.005,0.2,-30.0
1869,-0.0047,-5.0,0.0,-20,0.006999999999999999,0.0,-10.0
1870,-0.0016,-5.7,0.0,10,0.002,-0.2,-20.0
1871,-0.0051,6.1,0.0,-10,0.002,0.0,10.0
1872,0.0006,-3.3,0.0,-50,0.008,0.0,-30.0
1873,0.0047,4.4,0.0,-10,-0.001,0.2,10.0
1874,0.0002,6.0,0.0,-10,-0.005,0.1,50.0
1875,0.005,3.7,0.0,0,-0.006,0.1,10.0
1876,0.0018,-1.7,-0.01,-10,0.028,0.0,10.0
1877,-0.001,3.9,0.0,10,0.006,0.2,30.0
1878,-0.0113,-5.9,-0.01,-30,0.014,0.1,-20.0
1879,-0.0008,2.4,0.0,30,-0.004,0.0,10.0
1880,-0.003,-6.9,0.01,-10,0.035,-0.1,-50.0
1881,0.0043,8.9,0.0,-10,0.008,0.1,20.0
1882,0.0015,2.6,0.0,-20,-0.015,0.2,20.0
1883,-0.0052,2.3,-0.01,-10,-0.012,0.2,-10.0
1884,0.0022,-2.1,0.0,-40,0.029,-0.1,-20.0
1885,0.0056,10.0,0.01,-10,0.004,0.0,10.0
1886,0.0082,1.0,-0.01,-20,-0.017,0.0,10.0
1887,-0.0003,-6.1,0.0,-10,0.034,-0.2,-40.0
1888,0.0018,-2.4,0.0,20,0.03,-0.2,30.0
1889,0.0008,7.7,0.0,-10,0.0,0.0,30.0
1890,-0.0011,-5.2,-0.01,0,-0.01,0.2,-10.0
1891,-0.0033,-6.8,0.0,-40,-0.006999999999999999,-0.1,-20.0
1892,0.0003,3.0,0.01,10,-0.001,0.1,10.0
1893,0.0018,-4.7,0.0,30,0.006999999999999999,-0.1,-10.0
1894,0.0019,-4.3,0.0,-20,0.011,0.0,-10.0
1895,0.0016,-1.6,0.0,-40,-0.011,-0.1,-20.0
1896,-0.0074,-7.6,0.0,0,-0.015,-0.1,-40.0
1897,-0.0007,7.3,0.0,-20,0.002,0.1,10.0
1898,-0.0017,-9.7,-0.01,-20,-0.023,0.2,-10.0
1899,0.0006,6.7,0.0,-20,0.02,0.1,20.0
1900,0.0028,-6.5,0.0,0,0.029,-0.3,10.0
1901,-0.0058,-2.0,0.0,0,0.013,-0.1,-20.0
1902,0.0029,10.5,0.01,20,-0.001,-0.1,30.0
1903,-0.0066,-4.0,0.01,-10,-0.033,0.4,10.0
1904,-0.006999999999999999,-3.1,0.0,20,0.003,-0.2,-30.0
1905,-0.004,2.1,0.0,10,-0.012,-0.1,-20.0
1906,0.0021,-1.4,0.0,-50,0.032,-0.1,20.0
1907,0.0039,4.1,0.0,-40,-0.009000000000000001,0.1,20.0
1908,-0.005,1.7,0.0,-40,-0.002,0.2,10.0
1909,0.0064,4.1,0.0,-40,-0.027000000000000003,0.2,30.0
1910,-0.012,-1.4,0.02,-30,-0.01,0.2,-10.0
1911,0.0019,6.6,0.0,0,-0.011,-0.1,10.0
1912,-0.0052,-1.1,0.0,-20,-0.001,0.1,-20.0
1913,0.0011,3.0,0.0,-40,0.001,0.3,30.0
1914,0.0144,-5.2,0.0,-30,-0.002,0.4,-10.0
1915,0.0069,-1.9,0.0,20,0.012,-0.3,-10.0
1916,0.0075,0.8,0.0,-30,-0.005,-0.1,10.0
1917,-0.0091,-4.2,0.01,-30,-0.008,0.0,-10.0
1918,0.0045,-1.4,0.0,-10,-0.013,-0.2,-69.99999999999999
1919,0.0029,7.3,0.01,0,-0.008,-0.1,10.0
1920,-0.0065,5.7,0.02,10,-0.006,-0.2,10.0
1921,0.0043,1.5,0.0,10,-0.004,0.0,10.0
1922,0.0053,0.0,-0.01,0,0.006,-0.1,20.0
1923,-0.0011,0.0,0.0,-50,0.006,-0.1,-10.0
1924,0.0027,10.5,0.01,20,-0.004,-0.1,30.0
1925,-0.0031,-4.4,0.0,-50,0.003,0.0,-10.0
1926,0.0125,-3.4,0.02,0,-0.022,-0.1,10.0
1927,-0.0005,-2.8,0.0,20,-0.023,-0.2,-40.0
1928,0.0055,-2.1,-0.01,-20,0.011,0.2,10.0
1929,-0.002,-5.7,0.0,0,0.012,-0.2,-30.0
1930,0.0082,-9.3,0.0,20,0.0,-0.3,-50.0
1931,0.0067,-3.5,0.01,-10,-0.005,0.1,10.0
1932,0.0037,-3.0,0.0,10,-0.016,-0.3,-10.0
1933,0.0069,-5.0,0.0,-20,-0.005,-0.2,-30.0
1934,-0.0005,4.1,0.0,-20,0.008,0.1,10.0
1935,-0.0055,-1.9,0.0,-10,0.006,-0.1,-10.0
1936,-0.0042,3.6,0.0,-10,0.011,0.3,40.0
1937,0.0064,-2.4,0.0,-20,-0.004,-0.1,10.0
1938,0.0047,3.8,0.0,10,0.021,0.0,30.0
1939,-0.0064,-0.1,0.0,-30,-0.006,0.0,20.0
1940,-0.0023,-3.0,0.0,0,-0.003,-0.1,-20.0
1941,0.0039,-3.8,0.0,-60,0.021,0.0,10.0
1942,0.0094,2.5,0.0,0,-0.025,0.0,20.0
1943,-0.0011,-4.0,0.0,10,-0.005,-0.2,-10.0
1944,0.0008,-2.7,0.0,-10,0.02,-0.3,-30.0
1945,0.0046,0.2,0.0,0,-0.01,0.0,20.0
1946,0.003,0.2,0.0,-30,-0.006999999999999999,0.1,10.0
1947,0.0005,-6.4,-0.01,-10,-0.034,-0.1,-30.0
1948,-0.0019,-5.7,0.0,-20,-0.001,0.0,-10.0
1949,0.0071,5.3,0.0,0,0.014,-0.1,-10.0
1950,0.011000000000000001,3.1,0.0,-10,-0.022,0.2,20.0
1951,-0.0039,-7.7,0.0,10,0.032,0.0,-10.0
1952,-0.0007,-6.1,0.0,0,-0.029,-0.1,-20.0
1953,0.0076,5.5,-0.01,-10,-0.003,-0.2,20.0
1954,0.008,-1.1,0.0,-20,-0.006999999999999999,0.1,10.0
1955,0.0036,-3.9,-0.01,-50,0.01,0.1,10.0
1956,0.0037,2.0,0.0,-20,0.013,0.2,40.0
1957,0.002,-4.8,0.0,20,0.042,-0.3,-60.0
1958,-0.0073,-3.5,0.0,-20,-0.016,0.0,-30.0
1959,-0.0025,-4.5,0.0,40,-0.02,-0.3,-50.0
1960,-0.0029,-3.7,0.0,10,0.001,-0.1,-20.0
1961,-0.001,-3.7,0.0,10,-0.018000000000000002,-0.1,-20.0
1962,-0.0067,5.6,0.0,-40,-0.027000000000000003,0.1,10.0
1963,0.0007,-0.1,0.0,-30,-0.003,-0.3,-40.0
1964,-0.0099,-5.0,0.0,-40,-0.003,0.0,-30.0
1965,0.0045,3.5,0.0,-20,-0.009000000000000001,0.1,20.0
1966,0.0086,-3.9,0.0,-20,0.002,-0.1,-10.0
1967,-0.003,0.5,0.0,20,-0.003,0.1,20.0
1968,0.0006,6.2,0.0,-20,-0.001,0.3,30.0
1969,-0.0001,2.0,0.0,-30,-0.027000000000000003,0.2,10.0
1970,-0.0035,-2.1,0.0,0,-0.019,-0.2,-30.0
1971,-0.0028,2.1,0.01,-30,-0.027000000000000003,0.2,10.0
1972,-0.0044,0.2,-0.01,0,0.032,0.4,20.0
1973,0.0008,-10.6,0.0,-70,0.002,0.2,-10.0
1974,-0.0071,3.5,0.0,0,-0.009000000000000001,-0.1,20.0
1975,-0.0052,-2.1,0.0,-20,0.038,-0.1,-10.0
1976,0.0016,2.9,0.0,-10,-0.016,0.2,10.0
1977,0.0099,-9.6,-0.01,-40,-0.02,-0.3,-10.0
1978,0.0089,0.5,0.0,-20,-0.008,0.1,10.0
1979,0.0099,-0.6,0.0,10,-0.003,0.0,10.0
1980,0.0021,-5.3,0.0,20,0.029,0.0,-10.0
1981,-0.0075,4.4,0.01,-30,-0.014,0.1,40.0
1982,0.0005,-3.6,0.0,10,0.005,-0.2,-10.0
1983,0.0045,-2.4,0.0,-30,0.013,-0.1,-10.0
1984,0.0044,-2.2,0.0,20,0.026,-0.2,-30.0
1985,-0.0022,-5.8,0.0,10,0.02,-0.1,-20.0
1986,0.0038,-5.7,0.0,10,-0.006,-0.2,-40.0
1987,0.0031,-1.7,0.0,-10,-0.01,-0.2,-30.0
1988,0.0074,-0.8,0.0,-20,-0.015,-0.1,10.0
1989,0.0006,1.5,0.0,0,0.036000000000000004,0.2,20.0
1990,0.0026,10.7,0.0,-20,0.002,0.3,69.99999999999999
1991,-0.0025,-7.7,-0.01,30,0.033,-0.3,-40.0
1992,0.0119,1.8,0.0,-10,-0.006,0.0,40.0
1993,-0.0021,6.9,0.0,-30,0.004,0.1,30.0
1994,-0.0055,8.9,0.02,-10,0.016,-0.1,30.0
1995,-0.0071,11.2,0.0,-70,-0.008,0.3,10.0
1996,0.0008,-3.0,-0.01,-20,0.04,-0.2,-30.0
1997,0.0007,-5.2,0.0,-10,0.026,-0.1,-10.0
1998,0.0006,-3.2,0.0,20,0.011,-0.3,-20.0
1999,0.0058,0.6,0.0,10,0.013,-0.1,10.0
2000,-0.0004,-4.2,0.0,10,0.012,-0.4,-30.0
2001,0.0024,-9.3,-0.01,20,0.041,-0.2,-40.0
2002,-0.002,3.5,0.0,-20,0.048,0.2,20.0
2003,-0.0014,4.2,0.0,-30,-0.003,0.2,20.0
2004,0.0033,1.8,0.0,-40,0.012,0.2,20.0
2005,-0.0058,0.6,0.0,0,0.005,0.1,-10.0
2006,-0.008,-3.2,-0.02,-50,-0.021,0.0,-20.0
2007,-0.0019,-5.4,-0.02,-20,0.016,0.2,-10.0
2008,0.0006,-3.4,0.01,-20,0.018000000000000002,-0.2,-69.99999999999999
2009,-0.0006,1.7,0.01,-70,-0.014,0.3,30.0
2010,-0.0065,-0.5,0.0,20,-0.012,0.0,-10.0
2011,-0.0063,1.5,0.0,10,0.023,-0.1,-20.0
2012,-0.0045,-1.8,-0.01,10,0.029,0.0,-30.0
2013,0.006999999999999999,-5.8,0.0,-40,-0.005,0.1,10.0
2014,0.0022,-2.6,0.0,-20,0.028,-0.3,-40.0
2015,0.0019,2.9,0.0,-10,0.027000000000000003,0.1,20.0
2016,0.0021,-8.2,0.0,30,0.01,-0.6,-130.0
2017,-0.0038,9.9,0.0,-10,-0.009000000000000001,0.2,30.0
2018,-0.0008,3.4,0.0,-50,-0.003,0.4,10.0
2019,-0.0045,-2.5,0.0,-20,-0.001,-0.1,-30.0
2020,0.0089,-0.6,0.0,-70,-0.001,0.1,10.0
2021,0.0048,0.8,-0.01,-20,-0.006,0.1,20.0
2022,0.0007,-5.3,0.0,-80,0.02,-0.1,-40.0
2023,-0.0044,3.8,0.0,-50,0.006999999999999999,0.2,10.0
2024,-0.0068,8.4,0.0,10,0.015,-0.3,-10.0
2025,-0.0035,0.4,-0.01,50,-0.023,0.1,20.0
2026,-0.0103,-1.9,0.0,-30,-0.01,0.0,-30.0
2027,0.0019,-2.9,0.01,-10,-0.021,0.3,20.0
2028,-0.0001,-5.0,-0.01,0,0.005,0.0,-20.0
2029,0.0037,-3.5,0.0,0,-0.013,-0.1,-30.0
2030,0.0017,-2.6,0.0,0,0.0,-0.1,-20.0
2031,0.0029,6.6,0.0,-40,-0.002,0.3,40.0
2032,0.004,8.0,0.0,30,0.0,0.0,20.0
2033,-0.0015,-4.4,0.0,10,-0.011,-0.1,-40.0
2034,0.0026,2.1,0.0,-20,0.004,0.2,30.0
2035,-0.0015,-3.5,0.0,-10,0.016,0.0,-20.0
2036,-0.0043,0.9,0.0,-50,0.005,0.3,10.0
2037,0.0023,-6.7,0.0,0,0.033,-0.2,-10.0
2038,-0.0023,9.2,0.0,40,-0.001,-0.2,40.0
2039,0.0103,1.9,0.0,-20,-0.005,0.1,20.0
2040,0.0138,7.8,0.0,0,-0.012,0.0,10.0
2041,-0.0089,0.1,0.0,-10,0.006,0.0,20.0
2042,-0.0051,-2.9,0.0,-30,-0.018000000000000002,-0.2,-30.0
2043,0.0048,-2.7,0.0,-20,0.014,0.0,-30.0
2044,0.0038,-7.0,0.0,-10,0.032,-0.5,-80.0
2045,-0.0015,-4.6,0.0,10,-0.005,-0.1,-10.0
2046,0.0028,-3.3,0.0,-10,-0.006999999999999999,0.0,20.0
2047,-0.0068,-3.3,0.0,-20,-0.011,0.1,-10.0
2048,-0.0075,4.3,0.0,-30,0.004,0.1,-10.0
2049,-0.0004,-2.8,-0.02,-40,-0.022,0.3,-10.0
2050,0.0068,3.6,0.0,-30,-0.025,0.3,30.0
2051,0.0008,4.6,0.0,-30,0.003,0.1,10.0
2052,-0.0014,-4.8,0.0,40,0.039,-0.1,-10.0
2053,0.0076,5.4,0.0,-10,0.008,0.0,20.0
2054,0.0083,-2.3,0.0,0,0.0,0.0,-10.0
2055,0.006999999999999999,2.1,0.0,-20,0.011,0.1,20.0
2056,-0.002,-5.5,0.0,-60,0.0,0.1,-30.0
2057,0.0027,-1.6,0.0,-30,0.011,-0.1,10.0
2058,0.0088,3.1,0.0,-10,-0.005,0.2,30.0
2059,0.0081,-1.4,0.0,-30,-0.004,-0.3,10.0
2060,-0.0025,-4.4,0.0,-50,0.008,0.1,10.0
2061,-0.0017,-6.9,-0.01,30,0.006999999999999999,0.0,-10.0
2062,0.0143,4.0,0.0,20,-0.01,-0.1,20.0
2063,0.0072,4.8,0.0,-20,0.016,-0.2,10.0
2064,-0.0016,1.2,-0.01,10,-0.028,0.1,10.0
2065,-0.002,-2.0,0.0,10,-0.01,-0.3,-30.0
2066,0.009000000000000001,-0.1,0.01,-10,-0.001,-0.2,20.0
2067,-0.0061,-7.9,-0.02,-40,0.024,0.2,10.0
2068,0.0049,6.8,0.0,-70,0.011,0.2,10.0
2069,-0.0009,-3.7,0.0,30,0.004,-0.2,-10.0
2070,-0.0009,-3.8,0.0,-10,-0.045,-0.1,-10.0
2071,-0.0018,6.2,0.01,0,-0.026,0.0,30.0
2072,0.0057,4.8,0.0,0,0.031,0.0,10.0
2073,0.0045,9.4,0.01,-30,0.017,0.1,30.0
2074,0.0022,-3.2,0.01,-10,-0.011,-0.3,-69.99999999999999
2075,-0.0011,-3.0,0.0,-20,-0.006,-0.2,-30.0
2076,0.0109,0.8,0.0,-80,0.001,-0.2,-10.0
2077,0.0029,-4.4,-0.01,40,0.01,-0.1,-10.0
2078,0.0038,-0.6,0.0,-10,0.004,-0.2,-20.0
2079,0.0023,-6.4,0.0,10,-0.011,-0.3,-20.0
2080,-0.0022,-13.6,0.0,0,0.028,0.0,-20.0
2081,-0.0028,2.3,0.0,-10,-0.008,0.1,20.0
2082,0.0008,1.8,0.0,0,-0.016,0.3,20.0
2083,-0.0078,-5.2,0.0,10,-0.002,-0.1,-30.0
2084,0.0061,5.0,0.0,0,0.019,-0.1,-10.0
2085,0.0051,-6.1,0.0,20,-0.002,-0.3,-20.0
2086,0.0018,-4.3,0.0,10,-0.023,-0.1,-30.0
2087,0.0112,-6.9,0.02,-10,-0.021,0.0,10.0
2088,0.0063,-1.6,0.0,-40,-0.005,0.1,10.0
2089,0.0035,5.8,0.02,-30,-0.017,0.0,10.0
2090,0.0082,-4.5,-0.02,-20,0.014,0.0,-20.0
2091,0.0011,-6.2,0.0,40,0.018000000000000002,0.0,10.0
2092,0.0034,-8.7,0.0,30,-0.017,-0.2,-40.0
2093,0.0002,-4.1,0.0,10,0.017,-0.1,-20.0
